Nombre,Plataforma,Editorial,Genero,Año,Region,Ventas
Midway Arcade Treasures 3,XB,Midway Games,Misc,2005,NorteAmerica,0.06
Midway Arcade Treasures 3,XB,Midway Games,Misc,2005,Otros,0
Midway Arcade Treasures: Extended Play,PSP,Midway Games,Misc,2005,Europa,0.01
Midway Arcade Treasures: Extended Play,PSP,Midway Games,Misc,2005,Japon,0
Midway Arcade Treasures: Extended Play,PSP,Midway Games,Misc,2005,NorteAmerica,0.21
Midway Arcade Treasures: Extended Play,PSP,Midway Games,Misc,2005,Otros,0.02
"Ed, Edd n Eddy: The Mis-Edventures",GBA,Midway Games,Platform,2005,Europa,0.03
"Ed, Edd n Eddy: The Mis-Edventures",GBA,Midway Games,Platform,2005,Japon,0
"Ed, Edd n Eddy: The Mis-Edventures",GBA,Midway Games,Platform,2005,NorteAmerica,0.08
"Ed, Edd n Eddy: The Mis-Edventures",GBA,Midway Games,Platform,2005,Otros,0
"Ed, Edd n Eddy: The Mis-Edventures",GC,Midway Games,Platform,2005,Europa,0.05
"Ed, Edd n Eddy: The Mis-Edventures",GC,Midway Games,Platform,2005,Japon,0
"Ed, Edd n Eddy: The Mis-Edventures",GC,Midway Games,Platform,2005,NorteAmerica,0.19
"Ed, Edd n Eddy: The Mis-Edventures",GC,Midway Games,Platform,2005,Otros,0.01
"Ed, Edd n Eddy: The Mis-Edventures",PS2,Midway Games,Platform,2005,Europa,0.01
"Ed, Edd n Eddy: The Mis-Edventures",PS2,Midway Games,Platform,2005,Japon,0
"Ed, Edd n Eddy: The Mis-Edventures",PS2,Midway Games,Platform,2005,NorteAmerica,0.34
"Ed, Edd n Eddy: The Mis-Edventures",PS2,Midway Games,Platform,2005,Otros,0.06
"Ed, Edd n Eddy: The Mis-Edventures",XB,Midway Games,Platform,2005,Europa,0.01
"Ed, Edd n Eddy: The Mis-Edventures",XB,Midway Games,Platform,2005,Japon,0
"Ed, Edd n Eddy: The Mis-Edventures",XB,Midway Games,Platform,2005,NorteAmerica,0.02
"Ed, Edd n Eddy: The Mis-Edventures",XB,Midway Games,Platform,2005,Otros,0
L.A. Rush,PS2,Midway Games,Racing,2005,Europa,0.18
L.A. Rush,PS2,Midway Games,Racing,2005,Japon,0
L.A. Rush,PS2,Midway Games,Racing,2005,NorteAmerica,0.23
L.A. Rush,PS2,Midway Games,Racing,2005,Otros,0.06
L.A. Rush,XB,Midway Games,Racing,2005,Europa,0.03
L.A. Rush,XB,Midway Games,Racing,2005,Japon,0
L.A. Rush,XB,Midway Games,Racing,2005,NorteAmerica,0.11
L.A. Rush,XB,Midway Games,Racing,2005,Otros,0.01
Gauntlet: Seven Sorrows,PS2,Midway Games,Role-Playing,2005,Europa,0.15
Gauntlet: Seven Sorrows,PS2,Midway Games,Role-Playing,2005,Japon,0
Gauntlet: Seven Sorrows,PS2,Midway Games,Role-Playing,2005,NorteAmerica,0.2
Gauntlet: Seven Sorrows,PS2,Midway Games,Role-Playing,2005,Otros,0.05
Gauntlet: Seven Sorrows,XB,Midway Games,Role-Playing,2005,Europa,0.04
Gauntlet: Seven Sorrows,XB,Midway Games,Role-Playing,2005,Japon,0
Gauntlet: Seven Sorrows,XB,Midway Games,Role-Playing,2005,NorteAmerica,0.14
Gauntlet: Seven Sorrows,XB,Midway Games,Role-Playing,2005,Otros,0.01
Area 51,PS2,Midway Games,Shooter,2005,Europa,0.17
Area 51,PS2,Midway Games,Shooter,2005,Japon,0
Area 51,PS2,Midway Games,Shooter,2005,NorteAmerica,0.22
Area 51,PS2,Midway Games,Shooter,2005,Otros,0.06
Area 51,XB,Midway Games,Shooter,2005,Europa,0.06
Area 51,XB,Midway Games,Shooter,2005,Japon,0
Area 51,XB,Midway Games,Shooter,2005,NorteAmerica,0.22
Area 51,XB,Midway Games,Shooter,2005,Otros,0.01
NARC,PS2,Midway Games,Shooter,2005,Europa,0.14
NARC,PS2,Midway Games,Shooter,2005,Japon,0
NARC,PS2,Midway Games,Shooter,2005,NorteAmerica,0.18
NARC,PS2,Midway Games,Shooter,2005,Otros,0.05
NARC,XB,Midway Games,Shooter,2005,Europa,0.04
NARC,XB,Midway Games,Shooter,2005,Japon,0
NARC,XB,Midway Games,Shooter,2005,NorteAmerica,0.14
NARC,XB,Midway Games,Shooter,2005,Otros,0.01
Bentley's Hackpack,GBA,N/A,Misc,2005,Europa,0.25
Bentley's Hackpack,GBA,N/A,Misc,2005,Japon,0
Bentley's Hackpack,GBA,N/A,Misc,2005,NorteAmerica,0.67
Bentley's Hackpack,GBA,N/A,Misc,2005,Otros,0.02
Cartoon Network Collection: Game Boy Advance Video Platinum Edition,GBA,N/A,Misc,2005,Europa,0.08
Cartoon Network Collection: Game Boy Advance Video Platinum Edition,GBA,N/A,Misc,2005,Japon,0
Cartoon Network Collection: Game Boy Advance Video Platinum Edition,GBA,N/A,Misc,2005,NorteAmerica,0.23
Cartoon Network Collection: Game Boy Advance Video Platinum Edition,GBA,N/A,Misc,2005,Otros,0.01
Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,N/A,Misc,2005,Europa,0.04
Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,N/A,Misc,2005,Japon,0
Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,N/A,Misc,2005,NorteAmerica,0.11
Cartoon Network Collection: Game Boy Advance Video Special Edition,GBA,N/A,Misc,2005,Otros,0
Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,N/A,Misc,2005,Europa,0.01
Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,N/A,Misc,2005,Japon,0
Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,N/A,Misc,2005,NorteAmerica,0.01
Nicktoons Collection: Game Boy Advance Video Volume 3,GBA,N/A,Misc,2005,Otros,0
Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,N/A,Misc,2005,Europa,0
Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,N/A,Misc,2005,Japon,0
Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,N/A,Misc,2005,NorteAmerica,0.01
Super Robot Monkey Team: Game Boy Advance Video Volume 1,GBA,N/A,Misc,2005,Otros,0
Gumby vs. the Astrobots,GBA,Namco Bandai Games,Action,2005,Europa,0.01
Gumby vs. the Astrobots,GBA,Namco Bandai Games,Action,2005,Japon,0
Gumby vs. the Astrobots,GBA,Namco Bandai Games,Action,2005,NorteAmerica,0.03
Gumby vs. the Astrobots,GBA,Namco Bandai Games,Action,2005,Otros,0
Gundam Battle Tactics,PSP,Namco Bandai Games,Action,2005,Europa,0
Gundam Battle Tactics,PSP,Namco Bandai Games,Action,2005,Japon,0.07
Gundam Battle Tactics,PSP,Namco Bandai Games,Action,2005,NorteAmerica,0
Gundam Battle Tactics,PSP,Namco Bandai Games,Action,2005,Otros,0
Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,Namco Bandai Games,Action,2005,Europa,0
Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,Namco Bandai Games,Action,2005,Japon,0.18
Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,Namco Bandai Games,Action,2005,NorteAmerica,0
Mobile Suit Gundam Seed Destiny: Generation of C.E.,PS2,Namco Bandai Games,Action,2005,Otros,0
Mobile Suit Gundam: One Year War,PS2,Namco Bandai Games,Action,2005,Europa,0
Mobile Suit Gundam: One Year War,PS2,Namco Bandai Games,Action,2005,Japon,0.44
Mobile Suit Gundam: One Year War,PS2,Namco Bandai Games,Action,2005,NorteAmerica,0
Mobile Suit Gundam: One Year War,PS2,Namco Bandai Games,Action,2005,Otros,0
Urban Reign,PS2,Namco Bandai Games,Action,2005,Europa,0.03
Urban Reign,PS2,Namco Bandai Games,Action,2005,Japon,0
Urban Reign,PS2,Namco Bandai Games,Action,2005,NorteAmerica,0.04
Urban Reign,PS2,Namco Bandai Games,Action,2005,Otros,0.01
InuYasha: Feudal Combat,PS2,Namco Bandai Games,Fighting,2005,Europa,0.1
InuYasha: Feudal Combat,PS2,Namco Bandai Games,Fighting,2005,Japon,0
InuYasha: Feudal Combat,PS2,Namco Bandai Games,Fighting,2005,NorteAmerica,0.13
InuYasha: Feudal Combat,PS2,Namco Bandai Games,Fighting,2005,Otros,0.03
Shonen Jump's One Piece: Grand Adventure,PS2,Namco Bandai Games,Fighting,2005,Europa,0.01
Shonen Jump's One Piece: Grand Adventure,PS2,Namco Bandai Games,Fighting,2005,Japon,0
Shonen Jump's One Piece: Grand Adventure,PS2,Namco Bandai Games,Fighting,2005,NorteAmerica,0.01
Shonen Jump's One Piece: Grand Adventure,PS2,Namco Bandai Games,Fighting,2005,Otros,0
Shonen Jump's One Piece: Grand Battle,GC,Namco Bandai Games,Fighting,2005,Europa,0.01
Shonen Jump's One Piece: Grand Battle,GC,Namco Bandai Games,Fighting,2005,Japon,0
Shonen Jump's One Piece: Grand Battle,GC,Namco Bandai Games,Fighting,2005,NorteAmerica,0.05
Shonen Jump's One Piece: Grand Battle,GC,Namco Bandai Games,Fighting,2005,Otros,0
SoulCalibur III,PS2,Namco Bandai Games,Fighting,2005,Europa,0.15
SoulCalibur III,PS2,Namco Bandai Games,Fighting,2005,Japon,0.13
SoulCalibur III,PS2,Namco Bandai Games,Fighting,2005,NorteAmerica,0.74
SoulCalibur III,PS2,Namco Bandai Games,Fighting,2005,Otros,0.05
Tekken 5,PS2,Namco Bandai Games,Fighting,2005,Europa,1.94
Tekken 5,PS2,Namco Bandai Games,Fighting,2005,Japon,0.31
Tekken 5,PS2,Namco Bandai Games,Fighting,2005,NorteAmerica,0.93
Tekken 5,PS2,Namco Bandai Games,Fighting,2005,Otros,0.7
Zatch Bell! Mamodo Battles,GC,Namco Bandai Games,Fighting,2005,Europa,0.01
Zatch Bell! Mamodo Battles,GC,Namco Bandai Games,Fighting,2005,Japon,0
Zatch Bell! Mamodo Battles,GC,Namco Bandai Games,Fighting,2005,NorteAmerica,0.05
Zatch Bell! Mamodo Battles,GC,Namco Bandai Games,Fighting,2005,Otros,0
Zatch Bell! Mamodo Battles,PS2,Namco Bandai Games,Fighting,2005,Europa,0.03
Zatch Bell! Mamodo Battles,PS2,Namco Bandai Games,Fighting,2005,Japon,0
Zatch Bell! Mamodo Battles,PS2,Namco Bandai Games,Fighting,2005,NorteAmerica,0.04
Zatch Bell! Mamodo Battles,PS2,Namco Bandai Games,Fighting,2005,Otros,0.01
Zatch Bell! Mamodo Fury,GC,Namco Bandai Games,Fighting,2005,Europa,0.01
Zatch Bell! Mamodo Fury,GC,Namco Bandai Games,Fighting,2005,Japon,0
Zatch Bell! Mamodo Fury,GC,Namco Bandai Games,Fighting,2005,NorteAmerica,0.03
Zatch Bell! Mamodo Fury,GC,Namco Bandai Games,Fighting,2005,Otros,0
Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Namco Bandai Games,Misc,2005,Europa,0
Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Namco Bandai Games,Misc,2005,Japon,0.04
Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Namco Bandai Games,Misc,2005,NorteAmerica,0
Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,DS,Namco Bandai Games,Misc,2005,Otros,0
Namco Museum 50th Anniversary (JP sales),PS2,Namco Bandai Games,Misc,2005,Europa,0
Namco Museum 50th Anniversary (JP sales),PS2,Namco Bandai Games,Misc,2005,Japon,0.02
Namco Museum 50th Anniversary (JP sales),PS2,Namco Bandai Games,Misc,2005,NorteAmerica,0
Namco Museum 50th Anniversary (JP sales),PS2,Namco Bandai Games,Misc,2005,Otros,0
Namco Museum: 50th Anniversary,GBA,Namco Bandai Games,Misc,2005,Europa,0.05
Namco Museum: 50th Anniversary,GBA,Namco Bandai Games,Misc,2005,Japon,0
Namco Museum: 50th Anniversary,GBA,Namco Bandai Games,Misc,2005,NorteAmerica,0.14
Namco Museum: 50th Anniversary,GBA,Namco Bandai Games,Misc,2005,Otros,0
Namco Museum: 50th Anniversary,GC,Namco Bandai Games,Misc,2005,Europa,0.04
Namco Museum: 50th Anniversary,GC,Namco Bandai Games,Misc,2005,Japon,0
Namco Museum: 50th Anniversary,GC,Namco Bandai Games,Misc,2005,NorteAmerica,0.17
Namco Museum: 50th Anniversary,GC,Namco Bandai Games,Misc,2005,Otros,0.01
Namco Museum: 50th Anniversary,PS2,Namco Bandai Games,Misc,2005,Europa,1.35
Namco Museum: 50th Anniversary,PS2,Namco Bandai Games,Misc,2005,Japon,0
Namco Museum: 50th Anniversary,PS2,Namco Bandai Games,Misc,2005,NorteAmerica,2.08
Namco Museum: 50th Anniversary,PS2,Namco Bandai Games,Misc,2005,Otros,0.54
Namco Museum: 50th Anniversary,XB,Namco Bandai Games,Misc,2005,Europa,0.04
Namco Museum: 50th Anniversary,XB,Namco Bandai Games,Misc,2005,Japon,0
Namco Museum: 50th Anniversary,XB,Namco Bandai Games,Misc,2005,NorteAmerica,0.13
Namco Museum: 50th Anniversary,XB,Namco Bandai Games,Misc,2005,Otros,0.01
Shonen Jump's One Piece: Pirates Carnival,GC,Namco Bandai Games,Misc,2005,Europa,0.02
Shonen Jump's One Piece: Pirates Carnival,GC,Namco Bandai Games,Misc,2005,Japon,0
Shonen Jump's One Piece: Pirates Carnival,GC,Namco Bandai Games,Misc,2005,NorteAmerica,0.06
Shonen Jump's One Piece: Pirates Carnival,GC,Namco Bandai Games,Misc,2005,Otros,0
Pac 'n Roll,DS,Namco Bandai Games,Platform,2005,Europa,0
Pac 'n Roll,DS,Namco Bandai Games,Platform,2005,Japon,0.02
Pac 'n Roll,DS,Namco Bandai Games,Platform,2005,NorteAmerica,0.09
Pac 'n Roll,DS,Namco Bandai Games,Platform,2005,Otros,0.01
Pac-Man World 3,DS,Namco Bandai Games,Platform,2005,Europa,0
Pac-Man World 3,DS,Namco Bandai Games,Platform,2005,Japon,0
Pac-Man World 3,DS,Namco Bandai Games,Platform,2005,NorteAmerica,0.16
Pac-Man World 3,DS,Namco Bandai Games,Platform,2005,Otros,0.01
Pac-Man World 3,GC,Namco Bandai Games,Platform,2005,Europa,0.02
Pac-Man World 3,GC,Namco Bandai Games,Platform,2005,Japon,0
Pac-Man World 3,GC,Namco Bandai Games,Platform,2005,NorteAmerica,0.07
Pac-Man World 3,GC,Namco Bandai Games,Platform,2005,Otros,0
Pac-Man World 3,PS2,Namco Bandai Games,Platform,2005,Europa,0.08
Pac-Man World 3,PS2,Namco Bandai Games,Platform,2005,Japon,0
Pac-Man World 3,PS2,Namco Bandai Games,Platform,2005,NorteAmerica,0.1
Pac-Man World 3,PS2,Namco Bandai Games,Platform,2005,Otros,0.03
Pac-Man World 3,PSP,Namco Bandai Games,Platform,2005,Europa,0
Pac-Man World 3,PSP,Namco Bandai Games,Platform,2005,Japon,0
Pac-Man World 3,PSP,Namco Bandai Games,Platform,2005,NorteAmerica,0.07
Pac-Man World 3,PSP,Namco Bandai Games,Platform,2005,Otros,0.01
Pac-Man World 3,XB,Namco Bandai Games,Platform,2005,Europa,0.04
Pac-Man World 3,XB,Namco Bandai Games,Platform,2005,Japon,0
Pac-Man World 3,XB,Namco Bandai Games,Platform,2005,NorteAmerica,0.11
Pac-Man World 3,XB,Namco Bandai Games,Platform,2005,Otros,0.01
The Berenstain Bears and the Spooky Old Tree,GBA,Namco Bandai Games,Platform,2005,Europa,0.01
The Berenstain Bears and the Spooky Old Tree,GBA,Namco Bandai Games,Platform,2005,Japon,0
The Berenstain Bears and the Spooky Old Tree,GBA,Namco Bandai Games,Platform,2005,NorteAmerica,0.03
The Berenstain Bears and the Spooky Old Tree,GBA,Namco Bandai Games,Platform,2005,Otros,0
Me & My Katamari,PSP,Namco Bandai Games,Puzzle,2005,Europa,0.02
Me & My Katamari,PSP,Namco Bandai Games,Puzzle,2005,Japon,0.08
Me & My Katamari,PSP,Namco Bandai Games,Puzzle,2005,NorteAmerica,0.13
Me & My Katamari,PSP,Namco Bandai Games,Puzzle,2005,Otros,0
Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,Namco Bandai Games,Puzzle,2005,Europa,0.06
Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,Namco Bandai Games,Puzzle,2005,Japon,0
Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,Namco Bandai Games,Puzzle,2005,NorteAmerica,0.17
Ms. Pac-Man: Maze Madness / Pac-Man World,GBA,Namco Bandai Games,Puzzle,2005,Otros,0
Pac-Pix,DS,Namco Bandai Games,Puzzle,2005,Europa,0
Pac-Pix,DS,Namco Bandai Games,Puzzle,2005,Japon,0.1
Pac-Pix,DS,Namco Bandai Games,Puzzle,2005,NorteAmerica,0.16
Pac-Pix,DS,Namco Bandai Games,Puzzle,2005,Otros,0.01
Ridge Racer 6,X360,Namco Bandai Games,Racing,2005,Europa,0.02
Ridge Racer 6,X360,Namco Bandai Games,Racing,2005,Japon,0.07
Ridge Racer 6,X360,Namco Bandai Games,Racing,2005,NorteAmerica,0.1
Ridge Racer 6,X360,Namco Bandai Games,Racing,2005,Otros,0.01
Digimon World 4,GC,Namco Bandai Games,Role-Playing,2005,Europa,0.02
Digimon World 4,GC,Namco Bandai Games,Role-Playing,2005,Japon,0
Digimon World 4,GC,Namco Bandai Games,Role-Playing,2005,NorteAmerica,0.07
Digimon World 4,GC,Namco Bandai Games,Role-Playing,2005,Otros,0
Ms Saga: A New Dawn,PS2,Namco Bandai Games,Role-Playing,2005,Europa,0.02
Ms Saga: A New Dawn,PS2,Namco Bandai Games,Role-Playing,2005,Japon,0
Ms Saga: A New Dawn,PS2,Namco Bandai Games,Role-Playing,2005,NorteAmerica,0.02
Ms Saga: A New Dawn,PS2,Namco Bandai Games,Role-Playing,2005,Otros,0.01
SD Gundam G Generation DS,DS,Namco Bandai Games,Role-Playing,2005,Europa,0
SD Gundam G Generation DS,DS,Namco Bandai Games,Role-Playing,2005,Japon,0.09
SD Gundam G Generation DS,DS,Namco Bandai Games,Role-Playing,2005,NorteAmerica,0
SD Gundam G Generation DS,DS,Namco Bandai Games,Role-Playing,2005,Otros,0
Tales of Legendia,PS2,Namco Bandai Games,Role-Playing,2005,Europa,0.05
Tales of Legendia,PS2,Namco Bandai Games,Role-Playing,2005,Japon,0.35
Tales of Legendia,PS2,Namco Bandai Games,Role-Playing,2005,NorteAmerica,0.07
Tales of Legendia,PS2,Namco Bandai Games,Role-Playing,2005,Otros,0.02
Tales of the Abyss,PS2,Namco Bandai Games,Role-Playing,2005,Europa,0
Tales of the Abyss,PS2,Namco Bandai Games,Role-Playing,2005,Japon,0.57
Tales of the Abyss,PS2,Namco Bandai Games,Role-Playing,2005,NorteAmerica,0
Tales of the Abyss,PS2,Namco Bandai Games,Role-Playing,2005,Otros,0
The Legend of Heroes: A Tear of Vermillion,PSP,Namco Bandai Games,Role-Playing,2005,Europa,0
The Legend of Heroes: A Tear of Vermillion,PSP,Namco Bandai Games,Role-Playing,2005,Japon,0
The Legend of Heroes: A Tear of Vermillion,PSP,Namco Bandai Games,Role-Playing,2005,NorteAmerica,0.08
The Legend of Heroes: A Tear of Vermillion,PSP,Namco Bandai Games,Role-Playing,2005,Otros,0.01
DICE: DNA Integrated Cybernetic Enterprises,PS2,Namco Bandai Games,Shooter,2005,Europa,0.01
DICE: DNA Integrated Cybernetic Enterprises,PS2,Namco Bandai Games,Shooter,2005,Japon,0
DICE: DNA Integrated Cybernetic Enterprises,PS2,Namco Bandai Games,Shooter,2005,NorteAmerica,0.01
DICE: DNA Integrated Cybernetic Enterprises,PS2,Namco Bandai Games,Shooter,2005,Otros,0
Gundam SEED: Federation vs. Z.A.F.T.,PS2,Namco Bandai Games,Shooter,2005,Europa,0
Gundam SEED: Federation vs. Z.A.F.T.,PS2,Namco Bandai Games,Shooter,2005,Japon,0.44
Gundam SEED: Federation vs. Z.A.F.T.,PS2,Namco Bandai Games,Shooter,2005,NorteAmerica,0
Gundam SEED: Federation vs. Z.A.F.T.,PS2,Namco Bandai Games,Shooter,2005,Otros,0
Real Time Conflict: Shogun Empires,DS,Namco Bandai Games,Strategy,2005,Europa,0
Real Time Conflict: Shogun Empires,DS,Namco Bandai Games,Strategy,2005,Japon,0
Real Time Conflict: Shogun Empires,DS,Namco Bandai Games,Strategy,2005,NorteAmerica,0.06
Real Time Conflict: Shogun Empires,DS,Namco Bandai Games,Strategy,2005,Otros,0
SD Gundam: Gashapon Wars,GC,Namco Bandai Games,Strategy,2005,Europa,0
SD Gundam: Gashapon Wars,GC,Namco Bandai Games,Strategy,2005,Japon,0.07
SD Gundam: Gashapon Wars,GC,Namco Bandai Games,Strategy,2005,NorteAmerica,0
SD Gundam: Gashapon Wars,GC,Namco Bandai Games,Strategy,2005,Otros,0
Guild Wars,PC,NCSoft,Role-Playing,2005,Europa,0
Guild Wars,PC,NCSoft,Role-Playing,2005,Japon,0
Guild Wars,PC,NCSoft,Role-Playing,2005,NorteAmerica,0.02
Guild Wars,PC,NCSoft,Role-Playing,2005,Otros,0
Guild Wars Trilogy,PC,NCSoft,Role-Playing,2005,Europa,0.03
Guild Wars Trilogy,PC,NCSoft,Role-Playing,2005,Japon,0
Guild Wars Trilogy,PC,NCSoft,Role-Playing,2005,NorteAmerica,0
Guild Wars Trilogy,PC,NCSoft,Role-Playing,2005,Otros,0.01
Dynasty Warriors Advance,GBA,Nintendo,Action,2005,Europa,0.03
Dynasty Warriors Advance,GBA,Nintendo,Action,2005,Japon,0
Dynasty Warriors Advance,GBA,Nintendo,Action,2005,NorteAmerica,0.08
Dynasty Warriors Advance,GBA,Nintendo,Action,2005,Otros,0
Fire Emblem: Path of Radiance,GC,Nintendo,Action,2005,Europa,0.08
Fire Emblem: Path of Radiance,GC,Nintendo,Action,2005,Japon,0.16
Fire Emblem: Path of Radiance,GC,Nintendo,Action,2005,NorteAmerica,0.29
Fire Emblem: Path of Radiance,GC,Nintendo,Action,2005,Otros,0.01
Chibi-Robo! Plug into Adventure!,GC,Nintendo,Adventure,2005,Europa,0.06
Chibi-Robo! Plug into Adventure!,GC,Nintendo,Adventure,2005,Japon,0.09
Chibi-Robo! Plug into Adventure!,GC,Nintendo,Adventure,2005,NorteAmerica,0.23
Chibi-Robo! Plug into Adventure!,GC,Nintendo,Adventure,2005,Otros,0.01
Geist,GC,Nintendo,Adventure,2005,Europa,0.03
Geist,GC,Nintendo,Adventure,2005,Japon,0
Geist,GC,Nintendo,Adventure,2005,NorteAmerica,0.11
Geist,GC,Nintendo,Adventure,2005,Otros,0
Trace Memory,DS,Nintendo,Adventure,2005,Europa,0.01
Trace Memory,DS,Nintendo,Adventure,2005,Japon,0.12
Trace Memory,DS,Nintendo,Adventure,2005,NorteAmerica,0.15
Trace Memory,DS,Nintendo,Adventure,2005,Otros,0.01
Jump Super Stars,DS,Nintendo,Fighting,2005,Europa,0
Jump Super Stars,DS,Nintendo,Fighting,2005,Japon,0.55
Jump Super Stars,DS,Nintendo,Fighting,2005,NorteAmerica,0
Jump Super Stars,DS,Nintendo,Fighting,2005,Otros,0
Big Brain Academy,DS,Nintendo,Misc,2005,Europa,2.78
Big Brain Academy,DS,Nintendo,Misc,2005,Japon,1.6
Big Brain Academy,DS,Nintendo,Misc,2005,NorteAmerica,1.67
Big Brain Academy,DS,Nintendo,Misc,2005,Otros,0.62
Brain Age: Train Your Brain in Minutes a Day,DS,Nintendo,Misc,2005,Europa,9.26
Brain Age: Train Your Brain in Minutes a Day,DS,Nintendo,Misc,2005,Japon,4.16
